h3,species_use_log_pred,plausibility
606916319094243327,0.541233,0
606916321241726975,0.553817,0
606916399893315583,0.80316,0
606916400027533311,0.765452,0
606916400161751039,0.768137,0
606916400295968767,0.769041,0
606916400430186495,0.80898,0
606916400564404223,0.78804,0
606916400698621951,0.790908,0
606916400967057407,0.800037,0
606916401235492863,0.783972,0
606916401503928319,0.812785,0
606916401772363775,0.774854,0
606916402040799231,0.744159,0
606916402175016959,0.730224,0
606916402309234687,0.763578,0
606916402443452415,0.745716,0
606916402577670143,0.738193,0
606916402711887871,0.744957,0
606916402846105599,0.745798,0
606916403114541055,0.757858,0
606916403248758783,0.758573,0
606916403382976511,0.768906,0
606916403517194239,0.77152,0
606916403651411967,0.768406,0
606916403785629695,0.767095,0
606916403919847423,0.760759,0
606916404188282879,0.796857,0
606916404322500607,0.822071,0
606916404456718335,0.767794,0
606916404590936063,0.782713,0
606916404725153791,0.844022,0
606916404859371519,0.826748,0
606916404993589247,0.809648,0
606916405262024703,0.828918,0
606916405396242431,0.817384,0
606916405530460159,0.813184,0
606916405664677887,0.778098,0
606916405798895615,0.861561,0
606916405933113343,0.824254,0
606916406067331071,0.843709,0
606916406335766527,0.783044,0
606916406469984255,0.747572,0
606916406604201983,0.804466,0
606916406738419711,0.775645,0
606916406872637439,0.787589,0
606916407006855167,0.763244,0
606916407141072895,0.770802,0
606916417073184767,0.708302,0
606916417207402495,0.731378,0
606916417341620223,0.696459,0
606916417475837951,0.69609,0
606916417610055679,0.79305,0
606916417744273407,0.794439,0
606916417878491135,0.714701,0
606916418146926591,0.731596,0
606916418281144319,0.727035,0
606916418415362047,0.702744,0
606916418549579775,0.698922,0
606916418683797503,0.772768,0
606916418818015231,0.758261,0
606916418952232959,0.751885,0
606916419220668415,0.657542,0
606916419354886143,0.661348,0
606916419489103871,0.687315,0
606916419623321599,0.666663,0
606916419757539327,0.694447,0
606916419891757055,0.684755,0
606916420025974783,0.713638,0
606916420294410239,0.673664,0
606916420428627967,0.674785,0
606916420562845695,0.657118,0
606916420697063423,0.670184,0
606916420831281151,0.697389,0
606916420965498879,0.679459,0
606916421099716607,0.664904,0
606916421368152063,0.773753,0
606916421502369791,0.801105,0
606916421636587519,0.724462,0
606916421770805247,0.783266,0
606916421905022975,0.741517,0
606916422039240703,0.765646,0
606916422173458431,0.752723,0
606916422441893887,0.781584,0
606916422576111615,0.756895,0
606916422710329343,0.798195,0
606916422844547071,0.780201,0
606916422978764799,0.772808,0
606916423112982527,0.799368,0
606916423247200255,0.776998,0
606916423515635711,0.707783,0
606916423649853439,0.711846,0
606916423784071167,0.683035,0
606916423918288895,0.689943,0
606916424052506623,0.729169,0
606916424186724351,0.728431,0
606916424320942079,0.727375,0
606916425663119359,0.710593,0
606916425931554815,0.719169,0
606916426199990271,0.71403,0
606916426468425727,0.738934,0
606916427810603007,0.700753,0
606916428079038463,0.660913,0
606916428347473919,0.725056,0
606916428615909375,0.678478,0
606916429958086655,0.740425,0
606916430092304383,0.742418,0
606916430226522111,0.709022,0
606916430360739839,0.706607,0
606916430494957567,0.746157,0
606916430629175295,0.777267,0
606916430763393023,0.734606,0
606916431837134847,0.773325,0
606916432105570303,0.682601,0
