h3,species_use_log_pred,plausibility
606916319094243327,0.184368,0
606916321241726975,0.262292,0
606916399893315583,0.0159907,0
606916400027533311,0.0148496,0
606916400161751039,0.0191048,0
606916400295968767,0.0157691,0
606916400430186495,0.0164048,0
606916400564404223,0.0151803,0
606916400698621951,0.0168996,0
606916400967057407,0.0135986,0
606916401235492863,0.0168552,0
606916401503928319,0.0159814,0
606916401772363775,0.0154034,0
606916402040799231,0.0162114,0
606916402175016959,0.0148307,0
606916402309234687,0.0161539,0
606916402443452415,0.0159628,0
606916402577670143,0.0175768,0
606916402711887871,0.0165249,0
606916402846105599,0.0163705,0
606916403114541055,0.016938,0
606916403248758783,0.0239717,0
606916403382976511,0.0153549,0
606916403517194239,0.0203494,0
606916403651411967,0.0174862,0
606916403785629695,0.0168557,0
606916403919847423,0.0143366,0
606916404188282879,0.0170375,0
606916404322500607,0.0172703,0
606916404456718335,0.0157334,0
606916404590936063,0.0159686,0
606916404725153791,0.0184599,0
606916404859371519,0.017664,0
606916404993589247,0.0194963,0
606916405262024703,0.0205301,0
606916405396242431,0.0243481,0
606916405530460159,0.0172231,0
606916405664677887,0.0161937,0
606916405798895615,0.0196223,0
606916405933113343,0.0187157,0
606916406067331071,0.0189816,0
606916406335766527,0.0187808,0
606916406469984255,0.0189812,0
606916406604201983,0.0209551,0
606916406738419711,0.0180144,0
606916406872637439,0.0185262,0
606916407006855167,0.0179852,0
606916407141072895,0.0205796,0
606916417073184767,0.0193357,0
606916417207402495,0.0208859,0
606916417341620223,0.00776774,0
606916417475837951,0.00994254,0
606916417610055679,0.0140576,0
606916417744273407,0.0264795,0
606916417878491135,0.0161428,0
606916418146926591,0.0218979,0
606916418281144319,0.0221896,0
606916418415362047,0.022807,0
606916418549579775,0.0221434,0
606916418683797503,0.018161,0
606916418818015231,0.0172645,0
606916418952232959,0.0201317,0
606916419220668415,0.00826779,0
606916419354886143,0.00944755,0
606916419489103871,0.0121348,0
606916419623321599,0.00784514,0
606916419757539327,0.0103001,0
606916419891757055,0.0108667,0
606916420025974783,0.00816612,0
606916420294410239,0.0123368,0
606916420428627967,0.0137547,0
606916420562845695,0.00642506,0
606916420697063423,0.00857534,0
606916420831281151,0.0179116,0
606916420965498879,0.0204591,0
606916421099716607,0.0113749,0
606916421368152063,0.0154249,0
606916421502369791,0.0142281,0
606916421636587519,0.01171,0
606916421770805247,0.0133766,0
606916421905022975,0.0133639,0
606916422039240703,0.0146037,0
606916422173458431,0.0178166,0
606916422441893887,0.0157182,0
606916422576111615,0.0171357,0
606916422710329343,0.024401,0
606916422844547071,0.0180114,0
606916422978764799,0.0196898,0
606916423112982527,0.0178568,0
606916423247200255,0.0229635,0
606916423515635711,0.00867587,0
606916423649853439,0.00734939,0
606916423784071167,0.013208,0
606916423918288895,0.0111404,0
606916424052506623,0.0176244,0
606916424186724351,0.0172994,0
606916424320942079,0.0112528,0
606916425663119359,0.0250099,0
606916425931554815,0.024106,0
606916426199990271,0.0270935,0
606916426468425727,0.0279059,0
606916427810603007,0.0109911,0
606916428079038463,0.00802018,0
606916428347473919,0.013598,0
606916428615909375,0.0103764,0
606916429958086655,0.0201276,0
606916430092304383,0.0280549,0
606916430226522111,0.0259536,0
606916430360739839,0.0269199,0
606916430494957567,0.0163463,0
606916430629175295,0.0155376,0
606916430763393023,0.0235879,0
606916431837134847,0.0177141,0
606916432105570303,0.0166706,0
606916432239788031,0.0181846,0
606916432374005759,0.0127027,0
606916432508223487,0.0144674,0
606916432642441215,0.0233257,0
606916432776658943,0.0266144,0
606916432910876671,0.0179269,0
606916434253053951,0.0208266,0
606916434387271679,0.0193495,0
606916434521489407,0.0202444,0
606916434655707135,0.0225255,0
606916434789924863,0.023935,0
606916434924142591,0.0220616,0
606916435058360319,0.0234468,0
606916435326795775,0.0223358,0
606916435461013503,0.0201958,0
606916435595231231,0.0225499,0
606916435729448959,0.0203982,0
606916435863666687,0.027004,0
606916435997884415,0.0214537,0
606916436132102143,0.0235693,0
606916436400537599,0.0221986,0
606916436534755327,0.0269937,0
606916436668973055,0.0267881,0
606916436803190783,0.0309255,0
606916436937408511,0.021862,0
606916437071626239,0.0443896,0
606916437205843967,0.0523476,0
606916437474279423,0.0440053,0
606916437608497151,0.0185667,0
606916437742714879,0.0224164,0
606916437876932607,0.0238837,0
606916438011150335,0.0212745,0
606916438145368063,0.0231921,0
606916438279585791,0.0188761,0
606916438548021247,0.0273289,0
606916438682238975,0.0286656,0
606916438816456703,0.021098,0
606916438950674431,0.0224018,0
606916439084892159,0.0248045,0
606916439219109887,0.0222568,0
606916439353327615,0.0238392,0
606916439621763071,0.0186471,0
606916439755980799,0.0189385,0
606916439890198527,0.0273568,0
606916440024416255,0.0252567,0
606916440158633983,0.0170038,0
606916440292851711,0.0143932,0
606916440427069439,0.0239531,0
606916440695504895,0.0198132,0
606916440829722623,0.0201343,0
606916440963940351,0.0201645,0
606916441098158079,0.0229822,0
606916441232375807,0.0210148,0
606916441366593535,0.0231159,0
606916441500811263,0.0201259,0
606916445258907647,0.0154049,0
606916445795778559,0.0152405,0
606916447137955839,0.0185839,0
606916447406391295,0.02623,0
606916447540609023,0.0136265,0
606916447674826751,0.0234776,0
606916447943262207,0.020302,0
606916449285439487,0.0174503,0
606916449419657215,0.0148187,0
606916449553874943,0.0171866,0
606916449688092671,0.018155,0
606916449822310399,0.0205899,0
606916449956528127,0.0184246,0
606916450090745855,0.0197284,0
606916451432923135,0.0227467,0
606916451567140863,0.0217049,0
606916451701358591,0.0215603,0
606916451835576319,0.0196955,0
606916451969794047,0.0242808,0
606916452104011775,0.0219066,0
606916452238229503,0.0241338,0
606916452506664959,0.0179294,0
606916452640882687,0.0170438,0
606916452775100415,0.0251687,0
606916452909318143,0.0176307,0
606916453043535871,0.0192322,0
606916453177753599,0.0185917,0
606916453311971327,0.0212593,0
606916453580406783,0.0238027,0
606916453714624511,0.0201342,0
606916453848842239,0.020114,0
606916453983059967,0.0186113,0
606916454117277695,0.0208667,0
606916454251495423,0.0194491,0
606916454385713151,0.0208987,0
606916454654148607,0.0195953,0
606916454788366335,0.0212807,0
606916454922584063,0.0172363,0
606916455056801791,0.0179159,0
606916455191019519,0.0219963,0
606916455325237247,0.0203729,0
606916455459454975,0.0176307,0
606916455727890431,0.0263991,0
606916455862108159,0.0249748,0
606916455996325887,0.021183,0
606916456130543615,0.0315265,0
606916456264761343,0.0283786,0
606916456398979071,0.0272252,0
606916456533196799,0.0339649,0
606916456801632255,0.0226323,0
606916456935849983,0.0262021,0
606916457070067711,0.0216608,0
606916457204285439,0.0206126,0
606916457338503167,0.0318508,0
606916457472720895,0.028246,0
606916457606938623,0.0254522,0
606916457875374079,0.0283212,0
606916458009591807,0.0232661,0
606916458143809535,0.0224654,0
606916458278027263,0.021813,0
606916458412244991,0.0251278,0
606916458546462719,0.0274481,0
606916458680680447,0.0271674,0
606916537332269055,0.0333646,0
606916537466486783,0.0311927,0
606916537600704511,0.0361426,0
606916537734922239,0.0345013,0
606916537869139967,0.0248418,0
606916538003357695,0.02592,0
606916538137575423,0.0363899,0
606916538406010879,0.0266955,0
606916538540228607,0.0275215,0
606916538674446335,0.0356761,0
606916538808664063,0.0362141,0
606916538942881791,0.0246452,0
606916539077099519,0.0285368,0
606916539211317247,0.0299707,0
606916539479752703,0.0276196,0
606916539613970431,0.027656,0
606916539748188159,0.0293181,0
606916539882405887,0.0262838,0
606916540016623615,0.0293196,0
606916540150841343,0.0328773,0
606916540285059071,0.024082,0
606916540553494527,0.0327973,0
606916540687712255,0.0331155,0
606916540821929983,0.0260872,0
606916540956147711,0.0214439,0
606916541090365439,0.035968,0
606916541224583167,0.0450055,0
606916541358800895,0.0275733,0
606916541627236351,0.0320552,0
606916541761454079,0.0265504,0
606916541895671807,0.041209,0
606916542029889535,0.0282996,0
606916542164107263,0.034862,0
606916542298324991,0.0254251,0
606916542432542719,0.0412058,0
606916542700978175,0.0257479,0
606916542835195903,0.0305376,0
606916542969413631,0.0262697,0
606916543103631359,0.0254511,0
606916543237849087,0.029035,0
606916543372066815,0.0242649,0
606916543506284543,0.0281126,0
606916543774719999,0.0405762,0
606916543908937727,0.0377729,0
606916544043155455,0.0328136,0
606916544177373183,0.0284507,0
606916544311590911,0.0448353,0
606916544445808639,0.0454512,0
606916544580026367,0.0438951,0
606916550217170943,0.0259915,0
606916550485606399,0.0176681,0
606916550619824127,0.023721,0
606916550754041855,0.0232293,0
606916550888259583,0.0164574,0
606916551022477311,0.0255409,0
606916552364654591,0.0435031,0
606916552633090047,0.0435787,0
606916552767307775,0.0440269,0
606916552901525503,0.0226369,0
606916553035743231,0.0224575,0
606916553169960959,0.0459123,0
606916554512138239,0.10335,0
606916554646355967,0.102675,0
606916554780573695,0.167679,0
606916554914791423,0.173282,0
606916555049009151,0.077634,0
606916555183226879,0.0656555,0
606916555317444607,0.135998,0
606916555585880063,0.0561646,0
606916555720097791,0.0500937,0
606916555854315519,0.0956857,0
606916555988533247,0.0826071,0
606916556122750975,0.0298562,0
606916556256968703,0.0297373,0
606916556391186431,0.0583751,0
606916556659621887,0.237032,0
606916556793839615,0.220672,0
606916556928057343,0.209749,0
606916557062275071,0.227886,0
606916557196492799,0.208306,0
606916557330710527,0.210001,0
606916557464928255,0.226322,0
606916557733363711,0.181064,0
606916557867581439,0.133814,0
606916558001799167,0.205966,0
606916558136016895,0.184874,0
606916558270234623,0.127675,0
606916558404452351,0.123472,0
606916558538670079,0.196003,0
606916558807105535,0.0638838,0
606916558941323263,0.0512115,0
606916559075540991,0.133564,0
606916559209758719,0.088944,0
606916559343976447,0.0597248,0
606916559478194175,0.0426094,0
606916559612411903,0.0965625,0
606916559880847359,0.0302501,0
606916560015065087,0.0281676,0
606916560149282815,0.0420201,0
606916560283500543,0.0342418,0
606916560417718271,0.033683,0
606916560551935999,0.0256754,0
606916560686153727,0.0354254,0
606916560954589183,0.163528,0
606916561088806911,0.158962,0
606916561223024639,0.181146,0
606916561357242367,0.207238,0
606916561491460095,0.153171,0
606916561625677823,0.14678,0
606916561759895551,0.16986,0
606916563102072831,0.0265149,0
606916563236290559,0.0270502,0
606916563370508287,0.0362343,0
606916563504726015,0.0307153,0
606916563638943743,0.0225594,0
606916563773161471,0.0237284,0
606916563907379199,0.0294572,0
606916565249556479,0.0854877,0
606916565383774207,0.0808446,0
606916565517991935,0.137179,0
606916565652209663,0.138228,0
606916565786427391,0.051363,0
606916565920645119,0.0445703,0
606916566054862847,0.0906029,0
606916567128604671,0.039476,0
606916567397040127,0.0261268,0
606916567531257855,0.0224323,0
606916567665475583,0.035265,0
606916567799693311,0.0261452,0
606916567933911039,0.0275534,0
606916568068128767,0.0219015,0
606916568202346495,0.0299772,0
606916568470781951,0.0261611,0
606916568604999679,0.0275082,0
606916568739217407,0.0241166,0
606916568873435135,0.0277078,0
606916569007652863,0.0207875,0
606916569141870591,0.0221428,0
606916569276088319,0.0223791,0
606916569544523775,0.0695617,0
606916569678741503,0.0442674,0
606916569812959231,0.105461,0
606916569947176959,0.0753408,0
606916570081394687,0.064937,0
606916570215612415,0.040899,0
606916570349830143,0.0937076,0
606916571692007423,0.0213543,0
606916571826225151,0.0230973,0
606916571960442879,0.0245688,0
606916572094660607,0.0257834,0
606916572228878335,0.0203278,0
606916572363096063,0.0192024,0
606916572497313791,0.0285652,0
606916572765749247,0.0115266,0
606916572899966975,0.00909427,0
606916573034184703,0.0161015,0
606916573168402431,0.0128473,0
606916573302620159,0.0112116,0
606916573436837887,0.00631467,0
606916573571055615,0.0131501,0
606916573839491071,0.034838,0
606916573973708799,0.0468617,0
606916574107926527,0.0449583,0
606916574242144255,0.0407555,0
606916574376361983,0.0308394,0
606916574510579711,0.0288212,0
606916574644797439,0.051037,0
606916574913232895,0.0200678,0
606916575047450623,0.0219339,0
606916575181668351,0.0319689,0
606916575315886079,0.0442117,0
606916575450103807,0.0216469,0
606916575584321535,0.0151445,0
606916575718539263,0.0362344,0
606916575986974719,0.0217372,0
606916576121192447,0.0184946,0
606916576255410175,0.0244916,0
606916576389627903,0.0259238,0
606916576523845631,0.0117291,0
606916576658063359,0.0206115,0
606916576792281087,0.0152113,0
606916577060716543,0.0106302,0
606916577194934271,0.0119822,0
606916577329151999,0.0177722,0
606916577463369727,0.0157323,0
606916577597587455,0.0125933,0
606916577731805183,0.00958783,0
606916577866022911,0.0210855,0
606916578134458367,0.0331093,0
606916578268676095,0.0349158,0
606916578402893823,0.0269326,0
606916578537111551,0.041197,0
606916578671329279,0.0188289,0
606916578805547007,0.023496,0
606916578939764735,0.0270181,0
606916580281942015,0.00903705,0
606916580416159743,0.0105772,0
606916580550377471,0.0167201,0
606916580684595199,0.0139931,0
606916580818812927,0.00851693,0
606916580953030655,0.0111915,0
606916581087248383,0.00816116,0
606916581355683839,0.00530708,0
606916581624119295,0.0102126,0
606916581892554751,0.00661369,0
606916582026772479,0.00623766,0
606916582160990207,0.0089275,0
606916582429425663,0.0205423,0
606916582563643391,0.0204749,0
606916582697861119,0.0227807,0
606916582832078847,0.0182302,0
606916582966296575,0.0227628,0
606916583100514303,0.0142189,0
606916583234732031,0.0233111,0
606916583503167487,0.015782,0
606916583771602943,0.021855,0
606916583905820671,0.0184825,0
606916584040038399,0.0158418,0
606916584174256127,0.015653,0
606916584308473855,0.0131932,0
606916584576909311,0.00854461,0
606916584711127039,0.011545,0
606916584845344767,0.00867494,0
606916584979562495,0.00775615,0
606916585113780223,0.0105526,0
606916585247997951,0.0103721,0
606916585382215679,0.00856003,0
606916585650651135,0.00787003,0
606916585784868863,0.00700009,0
606916585919086591,0.00846249,0
606916586053304319,0.00680402,0
606916586187522047,0.00986465,0
606916586321739775,0.0100029,0
606916586455957503,0.00809769,0
606916586724392959,0.0102482,0
606916586858610687,0.00975137,0
606916586992828415,0.0236542,0
606916587127046143,0.0196548,0
606916587261263871,0.0119653,0
606916587395481599,0.00839101,0
606916587529699327,0.0148997,0
606916588871876607,0.0976157,0
606916589006094335,0.0962385,0
606916589140312063,0.119171,0
606916589274529791,0.10507,0
606916589408747519,0.109306,0
606916589542965247,0.0921048,0
606916589677182975,0.126087,0
606916589945618431,0.0468513,0
606916590079836159,0.0448245,0
606916590214053887,0.0638972,0
606916590348271615,0.0507922,0
606916590482489343,0.0569763,0
606916590616707071,0.0415269,0
606916590750924799,0.0679926,0
606916591019360255,0.0763066,0
606916591153577983,0.0698279,0
606916591287795711,0.0937963,0
606916591422013439,0.0761233,0
606916591556231167,0.0969586,0
606916591690448895,0.0854076,0
606916591824666623,0.0876371,0
606916592093102079,0.0500747,0
606916592227319807,0.032179,0
606916592361537535,0.0461872,0
606916592495755263,0.0358952,0
606916592629972991,0.0809091,0
606916592764190719,0.0494424,0
606916592898408447,0.0691073,0
606916593166843903,0.0875266,0
606916593301061631,0.0783786,0
606916593435279359,0.123864,0
606916593569497087,0.111592,0
606916593703714815,0.0676526,0
606916593837932543,0.0669903,0
606916593972150271,0.0962097,0
606916594240585727,0.0620728,0
606916594374803455,0.0640906,0
606916594509021183,0.0742317,0
606916594643238911,0.0753514,0
606916594777456639,0.0561667,0
606916594911674367,0.0570908,0
606916595045892095,0.0579171,0
606916595314327551,0.120043,0
606916595448545279,0.119017,0
606916595582763007,0.0956495,0
606916595716980735,0.0930321,0
606916595851198463,0.129894,0
606916595985416191,0.141102,0
606916596119633919,0.12286,0
606924152309284863,0.0463489,0
606924152577720319,0.0538532,0
606924152846155775,0.0435545,0
606924152980373503,0.0468331,0
606924153114591231,0.0461596,0
606924154456768511,0.0508573,0
606924154725203967,0.0573317,0
606924154993639423,0.0538794,0
606924155262074879,0.0473741,0
606924290016673791,0.0184883,0
606924290285109247,0.0110227,0
606924290553544703,0.0137439,0
606924292164157439,0.0358149,0
606924292432592895,0.0351151,0
606924292701028351,0.0432777,0
606925195986337791,0.00536063,0
606925196120555519,0.00668705,0
606925196254773247,0.00342693,0
606925196388990975,0.00463435,0
606925196523208703,0.00660914,0
606925196657426431,0.00682118,0
606925196791644159,0.00276723,0
606925197060079615,0.00808861,0
606925197194297343,0.00913559,0
606925197328515071,0.00726329,0
606925197462732799,0.00877555,0
606925197596950527,0.00623799,0
606925197731168255,0.00697391,0
606925197865385983,0.0073576,0
606925198133821439,0.00292069,0
606925198268039167,0.0034832,0
606925198402256895,0.0026572,0
606925198536474623,0.00322667,0
606925198670692351,0.00294384,0
606925198804910079,0.00292069,0
606925198939127807,0.00391332,0
606925199207563263,0.00802941,0
606925199341780991,0.00833198,0
606925199475998719,0.00532061,0
606925199610216447,0.00791748,0
606925199744434175,0.00558966,0
606925199878651903,0.00775687,0
606925200012869631,0.00323685,0
606925200281305087,0.00623534,0
606925200415522815,0.00484808,0
606925200549740543,0.00735671,0
606925200683958271,0.00465637,0
606925200818175999,0.00614563,0
606925200952393727,0.00672058,0
606925201086611455,0.00619856,0
606925201355046911,0.00695941,0
606925201489264639,0.00569372,0
606925201623482367,0.0079865,0
606925201757700095,0.00648671,0
606925201891917823,0.00461519,0
606925202026135551,0.00623668,0
606925202160353279,0.00504588,0
606925202428788735,0.00470334,0
606925202563006463,0.00283381,0
606925202697224191,0.00456309,0
606925202831441919,0.0033685,0
606925202965659647,0.00491331,0
606925203099877375,0.0117011,0
606925203234095103,0.00599545,0
606925208871239679,0.00630822,0
606925209005457407,0.00849614,0
606925209139675135,0.00742439,0
606925209273892863,0.00874797,0
606925209408110591,0.0082237,0
606925209542328319,0.00849614,0
606925209676546047,0.00731437,0
606925211018723327,0.00981535,0
606925211287158783,0.00860368,0
606925211421376511,0.011457,0
606925211555594239,0.00923748,0
606925211689811967,0.00984574,0
606925211824029695,0.0081908,0
606925213166206975,0.00301789,0
606925213300424703,0.00387543,0
606925213434642431,0.00334101,0
606925213568860159,0.00301789,0
606925213703077887,0.00392525,0
606925213837295615,0.00287671,0
606925213971513343,0.00552548,0
606925214239948799,0.00248059,0
606925214374166527,0.00248059,0
606925214508384255,0.00315659,0
606925214642601983,0.00216147,0
606925214776819711,0.00420824,0
606925214911037439,0.00248059,0
606925215045255167,0.00398609,0
606925215313690623,0.00417036,0
606925215447908351,0.00269717,0
606925215582126079,0.00165373,0
606925215716343807,0.00209784,0
606925215850561535,0.00655062,0
606925215984779263,0.00165373,0
606925216118996991,0.00389662,0
606925216387432447,0.00174803,0
606925216521650175,0.00253869,0
606925216655867903,0.00165373,0
606925216790085631,0.00240068,0
606925216924303359,0.00190867,0
606925217058521087,0.00244438,0
606925217192738815,0.0019534,0
606925217461174271,0.00382745,0
606925217595391999,0.00602123,0
