h3,species_use_log_pred,plausibility
606916319094243327,0.511473,0
606916321241726975,0.495408,0
606916399893315583,0.898793,0
606916400027533311,0.854008,0
606916400161751039,0.858079,0
606916400295968767,0.874582,0
606916400430186495,0.84587,0
606916400564404223,0.852318,0
606916400698621951,0.860925,0
606916400967057407,0.83352,0
606916401235492863,0.84278,0
606916401503928319,0.831513,0
606916401772363775,0.812785,0
606916402040799231,0.828479,0
606916402175016959,0.81143,0
606916402309234687,0.891706,0
606916402443452415,0.829645,0
606916402577670143,0.839514,0
606916402711887871,0.816928,0
606916402846105599,0.839742,0
606916403114541055,0.906192,0
606916403248758783,0.873012,0
606916403382976511,0.856029,0
606916403517194239,0.867547,0
606916403651411967,0.885517,0
606916403785629695,0.899976,0
606916403919847423,0.916048,0
606916404188282879,0.821364,0
606916404322500607,0.86045,0
606916404456718335,0.78686,0
606916404590936063,0.836579,0
606916404725153791,0.80318,0
606916404859371519,0.826794,0
606916404993589247,0.809613,0
606916405262024703,0.829782,0
606916405396242431,0.820172,0
606916405530460159,0.839947,0
606916405664677887,0.807788,0
606916405798895615,0.833556,0
606916405933113343,0.843116,0
606916406067331071,0.836782,0
606916406335766527,0.822607,0
606916406469984255,0.811292,0
606916406604201983,0.783376,0
606916406738419711,0.817023,0
606916406872637439,0.817556,0
606916407006855167,0.818408,0
606916407141072895,0.821879,0
606916417073184767,0.774526,0
606916417207402495,0.759528,0
606916417341620223,0.76149,0
606916417475837951,0.745569,0
606916417610055679,0.812004,0
606916417744273407,0.810835,0
606916417878491135,0.770196,0
606916418146926591,0.740583,0
606916418281144319,0.718051,0
606916418415362047,0.695051,0
606916418549579775,0.6784,0
606916418683797503,0.85061,0
606916418818015231,0.8236,0
606916418952232959,0.768798,0
606916419220668415,0.718557,0
606916419354886143,0.728429,0
606916419489103871,0.68397,0
606916419623321599,0.705027,0
606916419757539327,0.77011,0
606916419891757055,0.735658,0
606916420025974783,0.701517,0
606916420294410239,0.645288,0
606916420428627967,0.657429,0
606916420562845695,0.71302,0
606916420697063423,0.63356,0
606916420831281151,0.687957,0
606916420965498879,0.667724,0
606916421099716607,0.720436,0
606916421368152063,0.808465,0
606916421502369791,0.829372,0
606916421636587519,0.766131,0
606916421770805247,0.842781,0
606916421905022975,0.829794,0
606916422039240703,0.835543,0
606916422173458431,0.780531,0
606916422441893887,0.888419,0
606916422576111615,0.870428,0
606916422710329343,0.824901,0
606916422844547071,0.839074,0
606916422978764799,0.846688,0
606916423112982527,0.861998,0
606916423247200255,0.853254,0
606916423515635711,0.758135,0
606916423649853439,0.760978,0
606916423784071167,0.746165,0
606916423918288895,0.751449,0
606916424052506623,0.749066,0
606916424186724351,0.773025,0
606916424320942079,0.746789,0
606916425663119359,0.720127,0
606916425931554815,0.712698,0
606916426199990271,0.787418,0
606916426468425727,0.808166,0
606916427810603007,0.651789,0
606916428079038463,0.669413,0
606916428347473919,0.646355,0
606916428615909375,0.655173,0
606916429958086655,0.787683,0
606916430092304383,0.754769,0
606916430226522111,0.709507,0
606916430360739839,0.767629,0
606916430494957567,0.840265,0
606916430629175295,0.857898,0
606916430763393023,0.763057,0
606916431837134847,0.876862,0
606916432105570303,0.664029,0
606916432239788031,0.678116,0
606916432374005759,0.648542,0
606916432508223487,0.657419,0
606916432642441215,0.691697,0
606916432776658943,0.744881,0
606916432910876671,0.662097,0
606916434253053951,0.739982,0
606916434387271679,0.772369,0
606916434521489407,0.756924,0
606916434655707135,0.760032,0
606916434789924863,0.740884,0
606916434924142591,0.754198,0
606916435058360319,0.738887,0
606916435326795775,0.767617,0
606916435461013503,0.764424,0
606916435595231231,0.811643,0
606916435729448959,0.825924,0
606916435863666687,0.753995,0
606916435997884415,0.754442,0
606916436132102143,0.780861,0
606916436400537599,0.798018,0
606916436534755327,0.802788,0
606916436668973055,0.798458,0
606916436803190783,0.832914,0
606916436937408511,0.795734,0
606916437071626239,0.810122,0
606916437205843967,0.860986,0
606916437474279423,0.847445,0
606916437608497151,0.855319,0
606916437742714879,0.81396,0
606916437876932607,0.843701,0
606916438011150335,0.803189,0
606916438145368063,0.82379,0
606916438279585791,0.823689,0
606916438548021247,0.757665,0
606916438682238975,0.744655,0
606916438816456703,0.763431,0
606916438950674431,0.732325,0
606916439084892159,0.739587,0
606916439219109887,0.755445,0
606916439353327615,0.749032,0
606916439621763071,0.743485,0
606916439755980799,0.738281,0
606916439890198527,0.769459,0
606916440024416255,0.743481,0
606916440158633983,0.74119,0
606916440292851711,0.740322,0
