h3,species_use_log_pred,plausibility
606916319094243327,0.0836785,0
606916321241726975,0.09716,0
606916399893315583,0.00520478,0
606916400027533311,0.00463753,0
606916400161751039,0.00340079,0
606916400295968767,0.00407432,0
606916400430186495,0.00404182,0
606916400564404223,0.00604915,0
606916400698621951,0.00170982,0
606916400967057407,0.00843427,0
606916401235492863,0.00398265,0
606916401503928319,0.00913498,0
606916401772363775,0.00406862,0
606916402040799231,0.00245868,0
606916402175016959,0.00202356,0
606916402309234687,0.00277577,0
606916402443452415,0.00223863,0
606916402577670143,0.00249092,0
606916402711887871,0.0026971,0
606916402846105599,0.00297013,0
606916403114541055,0.00159939,0
606916403248758783,0.0107376,0
606916403382976511,0.0020133,0
606916403517194239,0.00219513,0
606916403651411967,0.0026971,0
606916403785629695,0.00170941,0
606916403919847423,0.0026971,0
606916404188282879,0.0041129,0
606916404322500607,0.0024079,0
606916404456718335,0.00363921,0
606916404590936063,0.00306961,0
606916404725153791,0.00270894,0
606916404859371519,0.00324956,0
606916404993589247,0.00322405,0
606916405262024703,0.00332596,0
606916405396242431,0.00634282,0
606916405530460159,0.00513999,0
606916405664677887,0.00501688,0
606916405798895615,0.0039517,0
606916405933113343,0.00506035,0
606916406067331071,0.00456444,0
606916406335766527,0.004189,0
606916406469984255,0.0023383,0
606916406604201983,0.00402499,0
606916406738419711,0.00253501,0
606916406872637439,0.00420159,0
606916407006855167,0.00373625,0
606916407141072895,0.00286792,0
606916417073184767,0.0017578,0
606916417207402495,0.0017578,0
606916417341620223,0.00364137,0
606916417475837951,0.00201273,0
606916417610055679,0.0017578,0
606916417744273407,0.0017578,0
606916417878491135,0.00248015,0
606916418146926591,0.00240497,0
606916418281144319,0.00229494,0
606916418415362047,0.00240497,0
606916418549579775,0.00229494,0
606916418683797503,0.00295994,0
606916418818015231,0.0031262,0
606916418952232959,0.00213639,0
606916419220668415,0.00233524,0
606916419354886143,0.00233524,0
606916419489103871,0.00449422,0
606916419623321599,0.00190271,0
606916419757539327,0.0017578,0
606916419891757055,0.00186782,0
606916420025974783,0.00161289,0
606916420294410239,0.00254988,0
606916420428627967,0.00186782,0
606916420562845695,0.00242621,0
606916420697063423,0.00213639,0
606916420831281151,0.0022813,0
606916420965498879,0.00213639,0
606916421099716607,0.00177882,0
606916421368152063,0.00344348,0
606916421502369791,0.00262564,0
606916421636587519,0.00275583,0
606916421770805247,0.00215803,0
606916421905022975,0.00399355,0
606916422039240703,0.00351707,0
606916422173458431,0.00475376,0
606916422441893887,0.00387591,0
606916422576111615,0.00320959,0
606916422710329343,0.00269165,0
606916422844547071,0.00286507,0
606916422978764799,0.00290856,0
606916423112982527,0.00268038,0
606916423247200255,0.00334103,0
606916423515635711,0.00331924,0
606916423649853439,0.00393157,0
606916423784071167,0.00319094,0
606916423918288895,0.00248312,0
606916424052506623,0.00250828,0
606916424186724351,0.00259315,0
606916424320942079,0.00320922,0
606916425663119359,0.0019567,0
606916425931554815,0.0018605,0
606916426199990271,0.000910579,0
606916426468425727,0.000874686,0
606916427810603007,0.0011425,0
606916428079038463,0.00283768,0
606916428347473919,0.00200887,0
606916428615909375,0.00392379,0
606916429958086655,0.00285763,0
606916430092304383,0.00239205,0
606916430226522111,0.00188146,0
606916430360739839,0.000742658,0
606916430494957567,0.00223863,0
606916430629175295,0.0023102,0
606916430763393023,0.00285763,0
606916431837134847,0.00244269,0
606916432105570303,0.00167851,0
606916432239788031,0.00112962,0
606916432374005759,0.0034894,0
606916432508223487,0.00157761,0
606916432642441215,0.00188146,0
606916432776658943,0.000742658,0
606916432910876671,0.0017578,0
606916434253053951,0.00189214,0
606916434387271679,0.0039806,0
606916434521489407,0.00172289,0
606916434655707135,0.00415451,0
606916434789924863,0.00201243,0
606916434924142591,0.00399061,0
606916435058360319,0.00150951,0
606916435326795775,0.00431094,0
606916435461013503,0.00529621,0
606916435595231231,0.00439631,0
606916435729448959,0.00439753,0
606916435863666687,0.00461065,0
606916435997884415,0.00565329,0
606916436132102143,0.00395468,0
606916436400537599,0.00246989,0
606916436534755327,0.00320196,0
606916436668973055,0.00285721,0
606916436803190783,0.00272559,0
606916436937408511,0.00567468,0
606916437071626239,0.00803945,0
606916437205843967,0.00616937,0
606916437474279423,0.0103246,0
606916437608497151,0.00367542,0
606916437742714879,0.00237098,0
606916437876932607,0.00246486,0
606916438011150335,0.00439869,0
606916438145368063,0.0049342,0
606916438279585791,0.0028672,0
606916438548021247,0.00135621,0
606916438682238975,0.00153224,0
606916438816456703,0.00135621,0
606916438950674431,0.00160376,0
606916439084892159,0.00142222,0
606916439219109887,0.000533613,0
606916439353327615,0.00199779,0
606916439621763071,0.000516125,0
606916439755980799,8.25175e-05,0
606916439890198527,0.00387216,0
606916440024416255,0.00340848,0
606916440158633983,0.000920783,0
606916440292851711,0.00154044,0
606916440427069439,0.000920783,0
606916440695504895,0.000495105,0
606916440829722623,0.00109144,0
606916440963940351,0.00365924,0
606916441098158079,0.00645595,0
606916441232375807,0.00135621,0
606916441366593535,0.00108186,0
606916441500811263,0.00198333,0
606916445258907647,0.00392297,0
606916445795778559,0.00392297,0
606916447137955839,0.00589272,0
606916447406391295,0.00788002,0
606916447540609023,0.00069892,0
606916447674826751,0.00272945,0
606916447943262207,0.00605541,0
606916449285439487,0.0034516,0
606916449419657215,0.00346157,0
606916449553874943,0.00432435,0
606916449688092671,0.00416167,0
606916449822310399,0.00388872,0
606916449956528127,0.00209136,0
606916450090745855,0.00414238,0
606916451432923135,0.00523216,0
606916451567140863,0.00532958,0
606916451701358591,0.004415,0
606916451835576319,0.00414643,0
606916451969794047,0.00646113,0
606916452104011775,0.00587112,0
606916452238229503,0.00534775,0
606916452506664959,0.00513113,0
606916452640882687,0.00365406,0
606916452775100415,0.00515241,0
606916452909318143,0.00325911,0
606916453043535871,0.00427201,0
606916453177753599,0.00411651,0
606916453311971327,0.0054053,0
606916453580406783,0.00469195,0
606916453714624511,0.00421282,0
606916453848842239,0.00755711,0
606916453983059967,0.00743682,0
606916454117277695,0.00449212,0
606916454251495423,0.00451698,0
606916454385713151,0.00589723,0
606916454654148607,0.00393936,0
606916454788366335,0.00426445,0
606916454922584063,0.00349164,0
606916455056801791,0.00323101,0
606916455191019519,0.00414643,0
606916455325237247,0.00437458,0
606916455459454975,0.0041594,0
606916455727890431,0.00472072,0
606916455862108159,0.00489286,0
606916455996325887,0.00590728,0
606916456130543615,0.00671631,0
606916456264761343,0.00742897,0
606916456398979071,0.00738505,0
606916456533196799,0.00823134,0
606916456801632255,0.00539871,0
606916456935849983,0.00200795,0
606916457070067711,0.00480265,0
606916457204285439,0.00500213,0
606916457338503167,0.00722657,0
606916457472720895,0.00467452,0
606916457606938623,0.00810398,0
606916457875374079,0.00680805,0
606916458009591807,0.00576109,0
606916458143809535,0.00611481,0
606916458278027263,0.00553574,0
606916458412244991,0.00889238,0
606916458546462719,0.00715212,0
606916458680680447,0.00781637,0
606916537332269055,0.0308307,0
606916537466486783,0.0323938,0
606916537600704511,0.039389,0
606916537734922239,0.0413034,0
606916537869139967,0.0162218,0
606916538003357695,0.0180664,0
606916538137575423,0.0337164,0
606916538406010879,0.00872788,0
606916538540228607,0.00215835,0
606916538674446335,0.0232408,0
606916538808664063,0.0101249,0
606916538942881791,0.00549244,0
606916539077099519,0.00299847,0
606916539211317247,0.0138917,0
606916539479752703,0.0358149,0
606916539613970431,0.0421565,0
606916539748188159,0.039928,0
606916539882405887,0.0419881,0
606916540016623615,0.0410854,0
606916540150841343,0.0435209,0
606916540285059071,0.0359707,0
606916540553494527,0.0349296,0
606916540687712255,0.0237667,0
606916540821929983,0.0359698,0
606916540956147711,0.0336161,0
606916541090365439,0.0355023,0
606916541224583167,0.0240829,0
606916541358800895,0.040441,0
606916541627236351,0.00973031,0
606916541761454079,0.0100325,0
606916541895671807,0.0160428,0
606916542029889535,0.0166748,0
606916542164107263,0.0120409,0
606916542298324991,0.00925035,0
606916542432542719,0.0112713,0
606916542700978175,0.00506059,0
606916542835195903,0.00468365,0
606916542969413631,0.0108225,0
606916543103631359,0.00911453,0
606916543237849087,0.00715323,0
606916543372066815,0.00400123,0
606916543506284543,0.00700184,0
606916543774719999,0.0371226,0
606916543908937727,0.0471283,0
606916544043155455,0.0312258,0
606916544177373183,0.038707,0
606916544311590911,0.0303168,0
606916544445808639,0.0374357,0
606916544580026367,0.0287625,0
606916550217170943,0.00210151,0
606916550485606399,0.00147536,0
606916550619824127,0.00177882,0
606916550754041855,0.00170128,0
606916550888259583,0.00184619,0
606916551022477311,0.00213818,0
606916552364654591,0.00533051,0
606916552633090047,0.0163856,0
606916552767307775,0.00847541,0
606916552901525503,0.00258816,0
606916553035743231,0.00136534,0
606916553169960959,0.0145092,0
606916554512138239,0.0660152,0
606916554646355967,0.0640959,0
606916554780573695,0.0865849,0
606916554914791423,0.0859569,0
606916555049009151,0.0561849,0
606916555183226879,0.0562657,0
606916555317444607,0.0823951,0
606916555585880063,0.0416383,0
606916555720097791,0.04669,0
606916555854315519,0.0594202,0
606916555988533247,0.0526469,0
606916556122750975,0.0377892,0
606916556256968703,0.0431588,0
606916556391186431,0.0471927,0
606916556659621887,0.0784229,0
606916556793839615,0.0813484,0
606916556928057343,0.0820162,0
606916557062275071,0.0818199,0
606916557196492799,0.0804627,0
606916557330710527,0.081626,0
606916557464928255,0.0840747,0
606916557733363711,0.101763,0
606916557867581439,0.070131,0
606916558001799167,0.0928692,0
606916558136016895,0.102747,0
606916558270234623,0.071969,0
606916558404452351,0.0656168,0
606916558538670079,0.0852607,0
606916558807105535,0.072002,0
606916558941323263,0.0554392,0
606916559075540991,0.096573,0
606916559209758719,0.0648268,0
606916559343976447,0.0666119,0
606916559478194175,0.0499962,0
606916559612411903,0.0718094,0
606916559880847359,0.0320297,0
606916560015065087,0.0373064,0
606916560149282815,0.0487959,0
606916560283500543,0.0428067,0
606916560417718271,0.0273477,0
606916560551935999,0.0257213,0
606916560686153727,0.0431254,0
606916560954589183,0.0854015,0
606916561088806911,0.0846583,0
606916561223024639,0.0801586,0
606916561357242367,0.0829876,0
606916561491460095,0.096205,0
606916561625677823,0.0921054,0
606916561759895551,0.0883664,0
606916563102072831,0.0284428,0
606916563236290559,0.0271441,0
606916563370508287,0.038769,0
606916563504726015,0.0333403,0
606916563638943743,0.0309275,0
606916563773161471,0.0295365,0
606916563907379199,0.0446859,0
606916565249556479,0.066169,0
