h3,species_use_log_pred,plausibility
606916319094243327,0.670903,0
606916321241726975,0.691707,0
606916399893315583,0.958554,0
606916400027533311,0.98277,0
606916400161751039,0.975848,0
606916400295968767,0.972681,0
606916400430186495,0.984975,0
606916400564404223,1.01105,0
606916400698621951,0.941121,0
606916400967057407,1.05909,0
606916401235492863,1.06833,0
606916401503928319,1.08483,0
606916401772363775,1.01274,0
606916402040799231,1.03473,0
606916402175016959,0.991366,0
606916402309234687,1.07801,0
606916402443452415,1.06116,0
606916402577670143,1.00214,0
606916402711887871,0.944852,0
606916402846105599,1.07594,0
606916403114541055,1.02577,0
606916403248758783,1.02269,0
606916403382976511,1.01133,0
606916403517194239,1.06089,0
606916403651411967,0.997771,0
606916403785629695,1.04591,0
606916403919847423,0.962143,0
606916404188282879,1.05533,0
606916404322500607,0.992703,0
606916404456718335,1.03127,0
606916404590936063,0.964167,0
606916404725153791,1.11281,0
606916404859371519,1.01045,0
606916404993589247,1.07191,0
606916405262024703,1.00403,0
606916405396242431,1.11252,0
606916405530460159,1.03179,0
606916405664677887,1.00978,0
606916405798895615,1.10511,0
606916405933113343,1.10747,0
606916406067331071,1.02591,0
606916406335766527,1.04641,0
606916406469984255,0.973207,0
606916406604201983,1.00848,0
606916406738419711,1.03683,0
606916406872637439,1.01408,0
606916407006855167,1.0035,0
606916407141072895,0.995422,0
606916417073184767,1.13433,0
606916417207402495,1.14937,0
606916417341620223,1.11982,0
606916417475837951,1.06821,0
606916417610055679,1.12732,0
606916417744273407,1.13621,0
606916417878491135,1.17112,0
606916418146926591,1.12519,0
606916418281144319,1.08139,0
606916418415362047,1.11423,0
606916418549579775,1.0581,0
606916418683797503,1.15061,0
606916418818015231,1.12328,0
606916418952232959,1.18392,0
606916419220668415,1.0644,0
606916419354886143,1.02012,0
606916419489103871,1.07317,0
606916419623321599,1.08255,0
606916419757539327,1.12186,0
606916419891757055,1.03038,0
606916420025974783,1.1503,0
606916420294410239,1.03684,0
606916420428627967,1.01264,0
606916420562845695,1.05595,0
606916420697063423,1.0598,0
606916420831281151,1.03235,0
606916420965498879,1.0025,0
606916421099716607,1.05729,0
606916421368152063,1.14374,0
606916421502369791,1.11017,0
606916421636587519,1.15517,0
606916421770805247,1.14568,0
606916421905022975,1.10358,0
606916422039240703,1.09163,0
