h3,species_use_log_pred,plausibility
606916319094243327,0.409592,0
606916321241726975,0.41463,0
606916399893315583,0.738493,0
606916400027533311,0.749385,0
606916400161751039,0.728063,0
606916400295968767,0.722593,0
606916400430186495,0.763141,0
606916400564404223,0.764731,0
606916400698621951,0.752716,0
606916400967057407,0.767314,0
606916401235492863,0.783098,0
606916401503928319,0.739879,0
606916401772363775,0.740919,0
606916402040799231,0.724083,0
606916402175016959,0.721981,0
606916402309234687,0.742686,0
606916402443452415,0.719186,0
606916402577670143,0.714446,0
606916402711887871,0.726147,0
606916402846105599,0.712696,0
606916403114541055,0.743362,0
606916403248758783,0.733929,0
606916403382976511,0.740108,0
606916403517194239,0.759292,0
606916403651411967,0.721471,0
606916403785629695,0.717149,0
606916403919847423,0.741876,0
606916404188282879,0.764925,0
606916404322500607,0.789204,0
606916404456718335,0.723137,0
606916404590936063,0.746265,0
606916404725153791,0.792244,0
606916404859371519,0.805559,0
606916404993589247,0.752886,0
606916405262024703,0.771179,0
606916405396242431,0.752612,0
606916405530460159,0.767741,0
606916405664677887,0.753003,0
606916405798895615,0.825957,0
606916405933113343,0.831508,0
606916406067331071,0.807751,0
606916406335766527,0.700126,0
606916406469984255,0.704047,0
606916406604201983,0.709478,0
606916406738419711,0.689541,0
606916406872637439,0.716054,0
606916407006855167,0.721744,0
606916407141072895,0.701477,0
606916417073184767,0.703371,0
606916417207402495,0.724788,0
606916417341620223,0.694964,0
606916417475837951,0.674978,0
606916417610055679,0.750149,0
606916417744273407,0.766764,0
606916417878491135,0.736639,0
606916418146926591,0.732604,0
606916418281144319,0.694376,0
606916418415362047,0.709931,0
606916418549579775,0.713001,0
606916418683797503,0.757911,0
606916418818015231,0.741578,0
606916418952232959,0.743077,0
606916419220668415,0.666934,0
606916419354886143,0.678592,0
606916419489103871,0.673487,0
606916419623321599,0.686248,0
606916419757539327,0.722466,0
606916419891757055,0.65866,0
606916420025974783,0.688801,0
606916420294410239,0.670289,0
606916420428627967,0.654014,0
606916420562845695,0.671954,0
606916420697063423,0.657875,0
606916420831281151,0.665952,0
606916420965498879,0.684333,0
606916421099716607,0.662265,0
606916421368152063,0.756878,0
606916421502369791,0.738013,0
606916421636587519,0.753419,0
606916421770805247,0.747551,0
606916421905022975,0.785499,0
606916422039240703,0.766613,0
606916422173458431,0.769736,0
606916422441893887,0.78111,0
606916422576111615,0.759771,0
606916422710329343,0.755923,0
606916422844547071,0.772371,0
606916422978764799,0.732951,0
606916423112982527,0.743914,0
606916423247200255,0.747285,0
606916423515635711,0.734627,0
606916423649853439,0.74227,0
606916423784071167,0.705249,0
606916423918288895,0.730226,0
606916424052506623,0.750662,0
606916424186724351,0.738789,0
606916424320942079,0.750268,0
606916425663119359,0.77306,0
606916425931554815,0.695798,0
606916426199990271,0.739785,0
606916426468425727,0.746988,0
606916427810603007,0.646334,0
606916428079038463,0.633314,0
606916428347473919,0.640758,0
606916428615909375,0.649903,0
606916429958086655,0.751737,0
606916430092304383,0.737877,0
606916430226522111,0.695087,0
606916430360739839,0.714652,0
606916430494957567,0.74587,0
606916430629175295,0.777111,0
606916430763393023,0.710744,0
606916431837134847,0.770274,0
606916432105570303,0.680913,0
606916432239788031,0.681526,0
606916432374005759,0.675446,0
606916432508223487,0.658772,0
606916432642441215,0.694453,0
606916432776658943,0.706436,0
606916432910876671,0.692342,0
606916434253053951,0.737222,0
606916434387271679,0.747687,0
606916434521489407,0.756118,0
606916434655707135,0.739175,0
606916434789924863,0.721913,0
606916434924142591,0.725364,0
606916435058360319,0.730804,0
606916435326795775,0.749205,0
606916435461013503,0.764988,0
606916435595231231,0.760801,0
606916435729448959,0.776662,0
606916435863666687,0.756872,0
606916435997884415,0.742739,0
606916436132102143,0.770776,0
606916436400537599,0.7953,0
606916436534755327,0.792227,0
606916436668973055,0.776462,0
606916436803190783,0.782134,0
606916436937408511,0.773754,0
606916437071626239,0.788258,0
606916437205843967,0.821297,0
606916437474279423,0.837765,0
606916437608497151,0.859103,0
606916437742714879,0.793354,0
606916437876932607,0.831211,0
606916438011150335,0.774047,0
606916438145368063,0.798254,0
606916438279585791,0.799415,0
606916438548021247,0.740128,0
606916438682238975,0.734325,0
606916438816456703,0.737243,0
606916438950674431,0.733849,0
606916439084892159,0.717894,0
606916439219109887,0.716317,0
606916439353327615,0.737549,0
606916439621763071,0.726824,0
606916439755980799,0.743654,0
606916439890198527,0.725746,0
606916440024416255,0.737852,0
606916440158633983,0.716981,0
606916440292851711,0.729585,0
606916440427069439,0.713281,0
606916440695504895,0.740472,0
606916440829722623,0.729385,0
606916440963940351,0.75924,0
606916441098158079,0.762666,0
606916441232375807,0.706941,0
606916441366593535,0.722716,0
606916441500811263,0.739584,0
606916445258907647,0.752874,0
606916445795778559,0.819744,0
606916447137955839,0.756108,0
606916447406391295,0.7898,0
606916447540609023,0.792066,0
606916447674826751,0.795622,0
606916447943262207,0.753037,0
606916449285439487,0.813704,0
606916449419657215,0.836258,0
606916449553874943,0.865001,0
606916449688092671,0.866849,0
606916449822310399,0.783142,0
606916449956528127,0.784343,0
606916450090745855,0.800617,0
606916451432923135,0.73378,0
606916451567140863,0.749129,0
606916451701358591,0.746277,0
606916451835576319,0.739685,0
606916451969794047,0.742712,0
606916452104011775,0.749489,0
606916452238229503,0.760729,0
606916452506664959,0.732827,0
606916452640882687,0.732019,0
606916452775100415,0.731774,0
606916452909318143,0.742868,0
606916453043535871,0.775673,0
606916453177753599,0.747813,0
606916453311971327,0.747098,0
606916453580406783,0.842652,0
606916453714624511,0.775062,0
606916453848842239,0.773257,0
606916453983059967,0.803682,0
