h3,species_use_log_pred,plausibility
606916319094243327,0.0758579,0
606916321241726975,0.0709243,0
606916399893315583,0.0332915,0
606916400027533311,0.0326217,0
606916400161751039,0.0338035,0
606916400295968767,0.0343991,0
606916400430186495,0.0391656,0
606916400564404223,0.0345927,0
606916400698621951,0.035092,0
606916400967057407,0.0340993,0
606916401235492863,0.0333005,0
606916401503928319,0.0355058,0
606916401772363775,0.0328983,0
606916402040799231,0.0398253,0
606916402175016959,0.0389142,0
606916402309234687,0.0415575,0
606916402443452415,0.0429361,0
606916402577670143,0.0369994,0
606916402711887871,0.0385479,0
606916402846105599,0.0378877,0
606916403114541055,0.0413641,0
606916403248758783,0.0499087,0
606916403382976511,0.0385553,0
606916403517194239,0.0419648,0
606916403651411967,0.0336442,0
606916403785629695,0.0370564,0
606916403919847423,0.0379688,0
606916404188282879,0.0380081,0
606916404322500607,0.0391319,0
606916404456718335,0.0391832,0
606916404590936063,0.0411853,0
606916404725153791,0.038983,0
606916404859371519,0.0405988,0
606916404993589247,0.0419661,0
606916405262024703,0.0346558,0
606916405396242431,0.0382317,0
606916405530460159,0.0339895,0
606916405664677887,0.0361221,0
606916405798895615,0.0350228,0
606916405933113343,0.0334406,0
606916406067331071,0.0359431,0
606916406335766527,0.0404668,0
606916406469984255,0.0378198,0
606916406604201983,0.043862,0
606916406738419711,0.0401869,0
606916406872637439,0.0439964,0
606916407006855167,0.0386724,0
606916407141072895,0.0437144,0
606916417073184767,0.0484059,0
606916417207402495,0.0469826,0
606916417341620223,0.0512802,0
606916417475837951,0.0486074,0
606916417610055679,0.0468275,0
606916417744273407,0.0443303,0
606916417878491135,0.0508129,0
606916418146926591,0.0414287,0
606916418281144319,0.0424714,0
606916418415362047,0.0451213,0
606916418549579775,0.0415789,0
606916418683797503,0.043223,0
606916418818015231,0.041829,0
606916418952232959,0.0436538,0
606916419220668415,0.0506521,0
606916419354886143,0.0485898,0
606916419489103871,0.0519287,0
606916419623321599,0.0463622,0
606916419757539327,0.0505981,0
606916419891757055,0.0497435,0
606916420025974783,0.0504102,0
606916420294410239,0.0452483,0
606916420428627967,0.044681,0
606916420562845695,0.045575,0
606916420697063423,0.0439541,0
606916420831281151,0.0449943,0
606916420965498879,0.040459,0
606916421099716607,0.047057,0
606916421368152063,0.0506146,0
606916421502369791,0.0498718,0
606916421636587519,0.0520784,0
606916421770805247,0.0503984,0
606916421905022975,0.044925,0
606916422039240703,0.0476202,0
606916422173458431,0.0489675,0
606916422441893887,0.0456808,0
606916422576111615,0.0424306,0
606916422710329343,0.0445724,0
606916422844547071,0.0469236,0
606916422978764799,0.0437467,0
606916423112982527,0.0393865,0
606916423247200255,0.0461568,0
606916423515635711,0.0512875,0
606916423649853439,0.0495549,0
606916423784071167,0.0483134,0
606916423918288895,0.0482066,0
606916424052506623,0.0523091,0
606916424186724351,0.0534729,0
606916424320942079,0.0530432,0
606916425663119359,0.0440206,0
606916425931554815,0.0433477,0
606916426199990271,0.0432638,0
606916426468425727,0.0446307,0
606916427810603007,0.0380953,0
606916428079038463,0.0407557,0
606916428347473919,0.0403933,0
606916428615909375,0.0406684,0
606916429958086655,0.0450983,0
606916430092304383,0.0435808,0
606916430226522111,0.0435154,0
606916430360739839,0.0436615,0
606916430494957567,0.0427015,0
606916430629175295,0.042183,0
