h3,species_use_log_pred,plausibility
606916319094243327,0.125719,0
606916321241726975,0.116161,0
606916399893315583,0.0868182,0
606916400027533311,0.0871627,0
606916400161751039,0.0849537,0
606916400295968767,0.0869059,0
606916400430186495,0.0850575,0
606916400564404223,0.082146,0
606916400698621951,0.0842436,0
606916400967057407,0.0799303,0
606916401235492863,0.0839759,0
606916401503928319,0.0791417,0
606916401772363775,0.0801435,0
606916402040799231,0.084389,0
606916402175016959,0.085982,0
606916402309234687,0.0841114,0
606916402443452415,0.0869943,0
606916402577670143,0.0858185,0
606916402711887871,0.0876151,0
606916402846105599,0.0821349,0
606916403114541055,0.0853761,0
606916403248758783,0.0923547,0
606916403382976511,0.0843194,0
606916403517194239,0.0850935,0
606916403651411967,0.0865268,0
606916403785629695,0.0863421,0
606916403919847423,0.0860223,0
606916404188282879,0.07846,0
606916404322500607,0.0764356,0
606916404456718335,0.0800205,0
606916404590936063,0.083675,0
606916404725153791,0.0744202,0
606916404859371519,0.0739014,0
606916404993589247,0.0779534,0
606916405262024703,0.0684656,0
606916405396242431,0.0744485,0
606916405530460159,0.0781748,0
606916405664677887,0.0757976,0
606916405798895615,0.0652126,0
606916405933113343,0.0633287,0
606916406067331071,0.072646,0
606916406335766527,0.087488,0
606916406469984255,0.0872301,0
606916406604201983,0.0838455,0
606916406738419711,0.0855618,0
606916406872637439,0.0848585,0
606916407006855167,0.0859425,0
606916407141072895,0.0862827,0
606916417073184767,0.0871448,0
606916417207402495,0.085887,0
606916417341620223,0.0869854,0
606916417475837951,0.084431,0
606916417610055679,0.089033,0
606916417744273407,0.0892767,0
606916417878491135,0.0854278,0
606916418146926591,0.0841278,0
606916418281144319,0.0841305,0
606916418415362047,0.0879611,0
606916418549579775,0.0885118,0
606916418683797503,0.0875083,0
606916418818015231,0.0877187,0
606916418952232959,0.0876557,0
606916419220668415,0.08581,0
606916419354886143,0.086786,0
606916419489103871,0.0877281,0
606916419623321599,0.0825781,0
606916419757539327,0.0862947,0
606916419891757055,0.0880956,0
606916420025974783,0.0878054,0
606916420294410239,0.0820904,0
606916420428627967,0.0844404,0
606916420562845695,0.0798344,0
606916420697063423,0.078083,0
606916420831281151,0.0841692,0
606916420965498879,0.0833902,0
606916421099716607,0.0858404,0
606916421368152063,0.0866541,0
606916421502369791,0.0838583,0
606916421636587519,0.0927586,0
606916421770805247,0.0865791,0
606916421905022975,0.0866696,0
606916422039240703,0.0822574,0
606916422173458431,0.0913107,0
606916422441893887,0.0860796,0
606916422576111615,0.0842139,0
606916422710329343,0.0873148,0
606916422844547071,0.0887922,0
606916422978764799,0.0859218,0
606916423112982527,0.0848221,0
606916423247200255,0.0860194,0
606916423515635711,0.090317,0
606916423649853439,0.0886823,0
606916423784071167,0.0893402,0
606916423918288895,0.086172,0
606916424052506623,0.0910098,0
606916424186724351,0.0914966,0
606916424320942079,0.0931191,0
606916425663119359,0.0848205,0
606916425931554815,0.0851196,0
606916426199990271,0.0825709,0
606916426468425727,0.0875306,0
606916427810603007,0.0812519,0
606916428079038463,0.0813776,0
606916428347473919,0.0827952,0
606916428615909375,0.0805131,0
606916429958086655,0.0863518,0
606916430092304383,0.084361,0
606916430226522111,0.0855299,0
606916430360739839,0.0831991,0
606916430494957567,0.0880445,0
606916430629175295,0.0862138,0
606916430763393023,0.0856982,0
606916431837134847,0.0882929,0
606916432105570303,0.0853837,0
606916432239788031,0.0846298,0
606916432374005759,0.0846043,0
606916432508223487,0.0818916,0
606916432642441215,0.0870192,0
606916432776658943,0.0866456,0
606916432910876671,0.0860845,0
606916434253053951,0.0728852,0
606916434387271679,0.0699986,0
606916434521489407,0.0786072,0
606916434655707135,0.0760987,0
606916434789924863,0.0692422,0
606916434924142591,0.066958,0
606916435058360319,0.0732511,0
606916435326795775,0.0578839,0
606916435461013503,0.0625002,0
606916435595231231,0.0620938,0
606916435729448959,0.0566073,0
606916435863666687,0.0626683,0
606916435997884415,0.0627346,0
606916436132102143,0.0640657,0
606916436400537599,0.0749681,0
606916436534755327,0.073179,0
606916436668973055,0.079587,0
606916436803190783,0.0796281,0
606916436937408511,0.0792054,0
606916437071626239,0.10023,0
606916437205843967,0.0980627,0
606916437474279423,0.0876018,0
606916437608497151,0.0662502,0
606916437742714879,0.0684104,0
606916437876932607,0.0688709,0
606916438011150335,0.0728669,0
606916438145368063,0.0648998,0
606916438279585791,0.0713126,0
606916438548021247,0.0732347,0
606916438682238975,0.0700912,0
606916438816456703,0.0772263,0
606916438950674431,0.0726077,0
606916439084892159,0.0728445,0
606916439219109887,0.068037,0
606916439353327615,0.0725698,0
606916439621763071,0.0647785,0
606916439755980799,0.0634995,0
606916439890198527,0.0718931,0
606916440024416255,0.0639219,0
606916440158633983,0.0645357,0
606916440292851711,0.063567,0
606916440427069439,0.067749,0
606916440695504895,0.0758473,0
606916440829722623,0.0774513,0
606916440963940351,0.0830312,0
606916441098158079,0.0824103,0
606916441232375807,0.0781299,0
606916441366593535,0.0734991,0
606916441500811263,0.0768583,0
606916445258907647,0.0739552,0
606916445795778559,0.0678118,0
606916447137955839,0.0567577,0
606916447406391295,0.0682269,0
606916447540609023,0.0578733,0
606916447674826751,0.0602389,0
606916447943262207,0.0600954,0
606916449285439487,0.0615561,0
606916449419657215,0.0638407,0
606916449553874943,0.0607287,0
606916449688092671,0.060968,0
606916449822310399,0.0614454,0
606916449956528127,0.0638797,0
606916450090745855,0.0608714,0
606916451432923135,0.0834717,0
606916451567140863,0.0829868,0
606916451701358591,0.086026,0
606916451835576319,0.0864423,0
606916451969794047,0.0858291,0
606916452104011775,0.0849957,0
606916452238229503,0.0817373,0
606916452506664959,0.0793,0
606916452640882687,0.0789931,0
606916452775100415,0.0941817,0
606916452909318143,0.0833295,0
606916453043535871,0.0819679,0
606916453177753599,0.0795902,0
606916453311971327,0.0838364,0
606916453580406783,0.0853951,0
606916453714624511,0.0886414,0
606916453848842239,0.0913848,0
606916453983059967,0.092111,0
606916454117277695,0.0852223,0
606916454251495423,0.0864234,0
606916454385713151,0.0851651,0
606916454654148607,0.0865483,0
606916454788366335,0.0852174,0
606916454922584063,0.088178,0
606916455056801791,0.0857861,0
606916455191019519,0.0872687,0
606916455325237247,0.0854691,0
606916455459454975,0.0877649,0
606916455727890431,0.0828195,0
606916455862108159,0.0822665,0
606916455996325887,0.0792425,0
606916456130543615,0.0854888,0
606916456264761343,0.0916659,0
606916456398979071,0.0889145,0
606916456533196799,0.0915775,0
606916456801632255,0.0830278,0
606916456935849983,0.0835967,0
606916457070067711,0.0829664,0
606916457204285439,0.0846589,0
606916457338503167,0.0841161,0
606916457472720895,0.082555,0
606916457606938623,0.0859331,0
606916457875374079,0.0867788,0
606916458009591807,0.0873391,0
606916458143809535,0.0874172,0
606916458278027263,0.0868717,0
606916458412244991,0.081631,0
606916458546462719,0.0915367,0
606916458680680447,0.0902912,0
606916537332269055,0.0964862,0
606916537466486783,0.094118,0
606916537600704511,0.0954778,0
606916537734922239,0.0936436,0
606916537869139967,0.0937092,0
606916538003357695,0.0947797,0
606916538137575423,0.0940123,0
606916538406010879,0.0934672,0
606916538540228607,0.0953446,0
606916538674446335,0.0947662,0
606916538808664063,0.0947485,0
606916538942881791,0.0949836,0
606916539077099519,0.0922702,0
606916539211317247,0.0926379,0
606916539479752703,0.0995479,0
606916539613970431,0.0998891,0
606916539748188159,0.107443,0
606916539882405887,0.106174,0
606916540016623615,0.0962048,0
606916540150841343,0.10042,0
606916540285059071,0.100471,0
606916540553494527,0.0927752,0
606916540687712255,0.0929198,0
606916540821929983,0.100292,0
606916540956147711,0.0967113,0
606916541090365439,0.0907957,0
606916541224583167,0.0942983,0
606916541358800895,0.0977116,0
606916541627236351,0.0890787,0
606916541761454079,0.0908952,0
606916541895671807,0.0950988,0
606916542029889535,0.0962928,0
606916542164107263,0.0905818,0
606916542298324991,0.0893025,0
606916542432542719,0.0981231,0
606916542700978175,0.0877897,0
606916542835195903,0.0892989,0
606916542969413631,0.0951373,0
606916543103631359,0.0934719,0
606916543237849087,0.091046,0
606916543372066815,0.0878593,0
606916543506284543,0.0917536,0
606916543774719999,0.0920497,0
606916543908937727,0.0934978,0
606916544043155455,0.0961729,0
606916544177373183,0.0950797,0
606916544311590911,0.0940478,0
606916544445808639,0.0925461,0
606916544580026367,0.0937159,0
606916550217170943,0.093498,0
