h3,species_use_log_pred,plausibility
606916319094243327,0.368526,0
606916321241726975,0.410508,0
606916399893315583,0.745933,0
606916400027533311,0.71208,0
606916400161751039,0.700816,0
606916400295968767,0.715892,0
606916400430186495,0.726926,0
606916400564404223,0.735972,0
606916400698621951,0.716368,0
606916400967057407,0.728161,0
606916401235492863,0.740525,0
606916401503928319,0.722665,0
606916401772363775,0.718772,0
606916402040799231,0.684996,0
606916402175016959,0.679541,0
606916402309234687,0.690788,0
606916402443452415,0.681825,0
606916402577670143,0.678858,0
606916402711887871,0.674842,0
606916402846105599,0.706008,0
606916403114541055,0.732216,0
606916403248758783,0.72917,0
606916403382976511,0.704552,0
606916403517194239,0.723849,0
606916403651411967,0.703449,0
606916403785629695,0.735768,0
606916403919847423,0.713676,0
606916404188282879,0.73972,0
606916404322500607,0.710637,0
606916404456718335,0.769722,0
606916404590936063,0.707946,0
606916404725153791,0.749097,0
606916404859371519,0.71326,0
606916404993589247,0.761883,0
606916405262024703,0.718847,0
606916405396242431,0.719218,0
606916405530460159,0.71105,0
606916405664677887,0.685253,0
606916405798895615,0.735492,0
606916405933113343,0.72817,0
606916406067331071,0.736109,0
606916406335766527,0.775545,0
606916406469984255,0.692078,0
606916406604201983,0.7068,0
606916406738419711,0.698766,0
606916406872637439,0.770834,0
606916407006855167,0.776995,0
606916407141072895,0.704163,0
606916417073184767,0.614513,0
606916417207402495,0.624774,0
606916417341620223,0.60863,0
606916417475837951,0.598873,0
606916417610055679,0.702381,0
606916417744273407,0.690956,0
606916417878491135,0.661347,0
606916418146926591,0.655475,0
606916418281144319,0.630052,0
606916418415362047,0.622939,0
606916418549579775,0.63042,0
606916418683797503,0.701019,0
606916418818015231,0.699122,0
606916418952232959,0.668458,0
606916419220668415,0.586489,0
606916419354886143,0.596373,0
606916419489103871,0.57834,0
606916419623321599,0.607274,0
606916419757539327,0.625937,0
606916419891757055,0.597438,0
606916420025974783,0.607052,0
606916420294410239,0.615843,0
606916420428627967,0.606439,0
606916420562845695,0.585354,0
606916420697063423,0.595893,0
606916420831281151,0.628032,0
606916420965498879,0.622108,0
606916421099716607,0.591096,0
606916421368152063,0.680728,0
606916421502369791,0.701543,0
606916421636587519,0.665061,0
606916421770805247,0.73004,0
606916421905022975,0.690701,0
606916422039240703,0.69671,0
606916422173458431,0.670104,0
606916422441893887,0.725695,0
606916422576111615,0.709284,0
606916422710329343,0.69963,0
606916422844547071,0.696093,0
606916422978764799,0.696024,0
606916423112982527,0.719665,0
606916423247200255,0.691524,0
606916423515635711,0.624844,0
606916423649853439,0.64858,0
606916423784071167,0.60434,0
606916423918288895,0.641574,0
606916424052506623,0.646615,0
606916424186724351,0.660612,0
606916424320942079,0.611793,0
606916425663119359,0.660127,0
606916425931554815,0.630904,0
606916426199990271,0.645054,0
606916426468425727,0.672409,0
606916427810603007,0.628131,0
606916428079038463,0.60842,0
606916428347473919,0.61319,0
606916428615909375,0.610649,0
606916429958086655,0.701273,0
606916430092304383,0.678122,0
606916430226522111,0.622253,0
606916430360739839,0.652168,0
606916430494957567,0.682146,0
606916430629175295,0.703757,0
606916430763393023,0.663833,0
606916431837134847,0.70705,0
606916432105570303,0.621565,0
606916432239788031,0.626269,0
606916432374005759,0.609927,0
606916432508223487,0.62944,0
606916432642441215,0.606863,0
606916432776658943,0.635631,0
606916432910876671,0.633328,0
606916434253053951,0.72576,0
606916434387271679,0.699847,0
606916434521489407,0.700227,0
606916434655707135,0.685223,0
606916434789924863,0.712211,0
606916434924142591,0.702114,0
606916435058360319,0.692878,0
606916435326795775,0.704182,0
606916435461013503,0.689937,0
606916435595231231,0.697061,0
606916435729448959,0.716156,0
606916435863666687,0.678234,0
606916435997884415,0.695048,0
606916436132102143,0.72044,0
606916436400537599,0.760827,0
606916436534755327,0.78579,0
606916436668973055,0.751843,0
606916436803190783,0.746921,0
606916436937408511,0.7402,0
606916437071626239,0.75777,0
606916437205843967,0.810175,0
606916437474279423,0.780352,0
606916437608497151,0.803462,0
606916437742714879,0.726895,0
606916437876932607,0.755574,0
606916438011150335,0.701832,0
606916438145368063,0.728478,0
606916438279585791,0.760577,0
606916438548021247,0.704315,0
606916438682238975,0.708759,0
606916438816456703,0.714691,0
606916438950674431,0.704083,0
606916439084892159,0.70512,0
606916439219109887,0.709305,0
606916439353327615,0.695562,0
606916439621763071,0.680805,0
606916439755980799,0.682249,0
606916439890198527,0.744368,0
606916440024416255,0.690832,0
606916440158633983,0.690233,0
606916440292851711,0.687955,0
606916440427069439,0.685466,0
606916440695504895,0.710858,0
606916440829722623,0.71025,0
606916440963940351,0.755621,0
606916441098158079,0.753728,0
606916441232375807,0.660308,0
606916441366593535,0.70583,0
606916441500811263,0.728364,0
606916445258907647,0.718954,0
606916445795778559,0.735305,0
606916447137955839,0.696744,0
606916447406391295,0.734062,0
606916447540609023,0.712792,0
606916447674826751,0.669297,0
606916447943262207,0.707212,0
606916449285439487,0.762628,0
606916449419657215,0.774981,0
606916449553874943,0.766881,0
606916449688092671,0.763478,0
606916449822310399,0.715453,0
606916449956528127,0.726637,0
606916450090745855,0.746947,0
606916451432923135,0.710758,0
606916451567140863,0.701569,0
606916451701358591,0.703499,0
606916451835576319,0.698786,0
606916451969794047,0.690006,0
606916452104011775,0.706928,0
606916452238229503,0.720507,0
606916452506664959,0.757136,0
606916452640882687,0.737232,0
606916452775100415,0.77036,0
606916452909318143,0.785478,0
606916453043535871,0.737823,0
606916453177753599,0.710047,0
606916453311971327,0.722184,0
606916453580406783,0.719408,0
606916453714624511,0.676819,0
606916453848842239,0.682635,0
606916453983059967,0.684763,0
606916454117277695,0.705574,0
606916454251495423,0.692098,0
606916454385713151,0.727956,0
606916454654148607,0.722195,0
606916454788366335,0.732367,0
606916454922584063,0.664083,0
606916455056801791,0.695527,0
606916455191019519,0.707428,0
606916455325237247,0.738807,0
606916455459454975,0.669003,0
606916455727890431,0.746429,0
606916455862108159,0.760414,0
606916455996325887,0.743094,0
606916456130543615,0.714883,0
606916456264761343,0.757527,0
606916456398979071,0.75751,0
606916456533196799,0.733289,0
606916456801632255,0.848464,0
606916456935849983,0.784976,0
606916457070067711,0.784303,0
606916457204285439,0.762109,0
606916457338503167,0.770822,0
606916457472720895,0.745859,0
606916457606938623,0.803596,0
606916457875374079,0.741014,0
606916458009591807,0.718429,0
606916458143809535,0.76223,0
606916458278027263,0.757579,0
606916458412244991,0.737257,0
606916458546462719,0.722446,0
606916458680680447,0.7226,0
606916537332269055,0.498521,0
606916537466486783,0.508615,0
