h3,species_use_log_pred,plausibility
606916319094243327,0.126057,0
606916321241726975,0.123986,0
606916399893315583,0.0659013,0
606916400027533311,0.065829,0
606916400161751039,0.0632588,0
606916400295968767,0.0655102,0
606916400430186495,0.0634562,0
606916400564404223,0.0667219,0
606916400698621951,0.0663569,0
606916400967057407,0.0645949,0
606916401235492863,0.0673559,0
606916401503928319,0.061725,0
606916401772363775,0.0641904,0
606916402040799231,0.0692275,0
606916402175016959,0.0725457,0
606916402309234687,0.0694143,0
606916402443452415,0.0716913,0
606916402577670143,0.0632151,0
606916402711887871,0.0669557,0
606916402846105599,0.063782,0
606916403114541055,0.065927,0
606916403248758783,0.068519,0
606916403382976511,0.0723961,0
606916403517194239,0.0659093,0
606916403651411967,0.0651799,0
606916403785629695,0.0642912,0
606916403919847423,0.0684331,0
606916404188282879,0.0606496,0
606916404322500607,0.0641845,0
606916404456718335,0.0603247,0
606916404590936063,0.0651257,0
606916404725153791,0.0595714,0
606916404859371519,0.0617339,0
606916404993589247,0.0613717,0
606916405262024703,0.0587908,0
606916405396242431,0.0617402,0
606916405530460159,0.0618429,0
606916405664677887,0.0624498,0
606916405798895615,0.0569739,0
606916405933113343,0.0588583,0
606916406067331071,0.0605854,0
606916406335766527,0.0647475,0
606916406469984255,0.0646324,0
606916406604201983,0.0627916,0
606916406738419711,0.0623951,0
606916406872637439,0.0643491,0
606916407006855167,0.0631765,0
606916407141072895,0.0623928,0
606916417073184767,0.0618229,0
606916417207402495,0.063037,0
606916417341620223,0.0637713,0
606916417475837951,0.0640327,0
606916417610055679,0.0626283,0
606916417744273407,0.0612041,0
606916417878491135,0.0607947,0
606916418146926591,0.0645825,0
606916418281144319,0.0628891,0
606916418415362047,0.0664993,0
606916418549579775,0.0634417,0
606916418683797503,0.0649023,0
606916418818015231,0.0658653,0
606916418952232959,0.0646526,0
606916419220668415,0.0622426,0
606916419354886143,0.0644783,0
606916419489103871,0.065666,0
606916419623321599,0.0638855,0
606916419757539327,0.0621541,0
606916419891757055,0.0621513,0
606916420025974783,0.0646921,0
606916420294410239,0.0649681,0
606916420428627967,0.0638743,0
606916420562845695,0.0666632,0
606916420697063423,0.0666089,0
606916420831281151,0.0675797,0
606916420965498879,0.0679741,0
606916421099716607,0.0646802,0
606916421368152063,0.0643465,0
606916421502369791,0.0637798,0
606916421636587519,0.0639379,0
606916421770805247,0.0620286,0
606916421905022975,0.0635819,0
606916422039240703,0.0621503,0
606916422173458431,0.0661062,0
606916422441893887,0.0633665,0
606916422576111615,0.0644758,0
606916422710329343,0.0623424,0
606916422844547071,0.0616785,0
606916422978764799,0.0609443,0
606916423112982527,0.0618364,0
606916423247200255,0.0632412,0
606916423515635711,0.0673161,0
606916423649853439,0.0636217,0
606916423784071167,0.0672266,0
606916423918288895,0.0641807,0
606916424052506623,0.0636847,0
606916424186724351,0.0642026,0
606916424320942079,0.0671602,0
606916425663119359,0.0840076,0
606916425931554815,0.0736449,0
606916426199990271,0.077639,0
606916426468425727,0.0813133,0
606916427810603007,0.0808798,0
606916428079038463,0.0759578,0
606916428347473919,0.0807375,0
606916428615909375,0.0772574,0
606916429958086655,0.0673493,0
606916430092304383,0.0627032,0
606916430226522111,0.0648253,0
606916430360739839,0.0672723,0
606916430494957567,0.0737002,0
606916430629175295,0.0705797,0
606916430763393023,0.0724159,0
606916431837134847,0.0620259,0
606916432105570303,0.0666859,0
606916432239788031,0.0759302,0
606916432374005759,0.0643763,0
606916432508223487,0.069214,0
606916432642441215,0.0631047,0
606916432776658943,0.0755124,0
606916432910876671,0.0649325,0
606916434253053951,0.0658965,0
606916434387271679,0.0651422,0
606916434521489407,0.0674064,0
606916434655707135,0.0647677,0
606916434789924863,0.0619742,0
606916434924142591,0.0616006,0
606916435058360319,0.0626748,0
606916435326795775,0.059849,0
606916435461013503,0.0601223,0
606916435595231231,0.0666727,0
606916435729448959,0.064745,0
606916435863666687,0.060352,0
606916435997884415,0.058814,0
606916436132102143,0.0597925,0
606916436400537599,0.0616116,0
606916436534755327,0.0603044,0
606916436668973055,0.0603703,0
606916436803190783,0.0618755,0
606916436937408511,0.0628152,0
606916437071626239,0.0792272,0
606916437205843967,0.078633,0
606916437474279423,0.0768393,0
606916437608497151,0.0592702,0
606916437742714879,0.060464,0
606916437876932607,0.0612547,0
606916438011150335,0.0648078,0
606916438145368063,0.0646021,0
606916438279585791,0.0600903,0
606916438548021247,0.0682493,0
606916438682238975,0.0638144,0
606916438816456703,0.0699119,0
606916438950674431,0.063447,0
606916439084892159,0.067455,0
606916439219109887,0.0629873,0
606916439353327615,0.0654067,0
606916439621763071,0.0629283,0
606916439755980799,0.0586891,0
606916439890198527,0.0672049,0
606916440024416255,0.0625296,0
606916440158633983,0.0597172,0
606916440292851711,0.0575172,0
606916440427069439,0.0638006,0
606916440695504895,0.066906,0
606916440829722623,0.067867,0
606916440963940351,0.0704802,0
606916441098158079,0.0663208,0
606916441232375807,0.0665844,0
606916441366593535,0.0637256,0
606916441500811263,0.0660449,0
606916445258907647,0.0635343,0
606916445795778559,0.0587669,0
606916447137955839,0.0504701,0
606916447406391295,0.0593866,0
606916447540609023,0.0541506,0
606916447674826751,0.0435069,0
606916447943262207,0.0525355,0
606916449285439487,0.0604105,0
606916449419657215,0.0550584,0
606916449553874943,0.0598472,0
606916449688092671,0.0587424,0
606916449822310399,0.059778,0
606916449956528127,0.0551203,0
606916450090745855,0.0634701,0
606916451432923135,0.0619059,0
606916451567140863,0.0621611,0
606916451701358591,0.0634416,0
606916451835576319,0.0670505,0
606916451969794047,0.0621186,0
606916452104011775,0.0645014,0
606916452238229503,0.0620619,0
606916452506664959,0.0636192,0
606916452640882687,0.0602509,0
606916452775100415,0.0697349,0
606916452909318143,0.0628464,0
606916453043535871,0.0633536,0
606916453177753599,0.0626114,0
606916453311971327,0.0649565,0
606916453580406783,0.0638787,0
606916453714624511,0.0632458,0
606916453848842239,0.0668956,0
606916453983059967,0.0666226,0
606916454117277695,0.0663919,0
606916454251495423,0.0629946,0
606916454385713151,0.0661412,0
606916454654148607,0.0645977,0
606916454788366335,0.0619863,0
606916454922584063,0.0613415,0
606916455056801791,0.0601692,0
606916455191019519,0.0673072,0
606916455325237247,0.0631673,0
606916455459454975,0.0654633,0
606916455727890431,0.0630664,0
606916455862108159,0.0642281,0
606916455996325887,0.0622986,0
606916456130543615,0.0637548,0
606916456264761343,0.0619211,0
606916456398979071,0.0625063,0
606916456533196799,0.062924,0
606916456801632255,0.0641688,0
606916456935849983,0.0661975,0
606916457070067711,0.063335,0
606916457204285439,0.0672589,0
606916457338503167,0.0656823,0
606916457472720895,0.0652134,0
606916457606938623,0.0610801,0
606916457875374079,0.0624487,0
606916458009591807,0.063421,0
606916458143809535,0.064688,0
606916458278027263,0.0640308,0
606916458412244991,0.0610382,0
606916458546462719,0.0647876,0
606916458680680447,0.0646879,0
606916537332269055,0.0988336,0
606916537466486783,0.0998125,0
606916537600704511,0.0898088,0
606916537734922239,0.0942654,0
606916537869139967,0.0948145,0
606916538003357695,0.100005,0
606916538137575423,0.092155,0
606916538406010879,0.0925886,0
606916538540228607,0.0984637,0
606916538674446335,0.095277,0
606916538808664063,0.0982334,0
606916538942881791,0.0987405,0
606916539077099519,0.099258,0
606916539211317247,0.0967403,0
606916539479752703,0.0941816,0
606916539613970431,0.100208,0
606916539748188159,0.0879348,0
606916539882405887,0.093346,0
606916540016623615,0.0886669,0
606916540150841343,0.0915057,0
606916540285059071,0.0933549,0
606916540553494527,0.0885418,0
606916540687712255,0.0921697,0
606916540821929983,0.0951815,0
606916540956147711,0.0951809,0
606916541090365439,0.0908227,0
606916541224583167,0.0923062,0
606916541358800895,0.0968841,0
606916541627236351,0.0837099,0
606916541761454079,0.0793834,0
606916541895671807,0.0858897,0
606916542029889535,0.0885489,0
606916542164107263,0.0880483,0
606916542298324991,0.0765835,0
606916542432542719,0.0838234,0
606916542700978175,0.0859746,0
606916542835195903,0.0837062,0
606916542969413631,0.0939191,0
606916543103631359,0.0937545,0
606916543237849087,0.0914726,0
606916543372066815,0.0964924,0
606916543506284543,0.0832036,0
606916543774719999,0.0872068,0
606916543908937727,0.0927397,0
606916544043155455,0.0878298,0
606916544177373183,0.0948737,0
606916544311590911,0.0879707,0
606916544445808639,0.0880686,0
606916544580026367,0.0882183,0
606916550217170943,0.100786,0
606916550485606399,0.0974408,0
606916550619824127,0.0970512,0
606916550754041855,0.0918918,0
606916550888259583,0.0985712,0
606916551022477311,0.0987949,0
606916552364654591,0.10889,0
606916552633090047,0.0966443,0
606916552767307775,0.0998463,0
606916552901525503,0.0991238,0
606916553035743231,0.0979609,0
606916553169960959,0.104959,0
606916554512138239,0.0973156,0
606916554646355967,0.0999271,0
606916554780573695,0.0930543,0
606916554914791423,0.0898342,0
606916555049009151,0.0983397,0
606916555183226879,0.0954438,0
606916555317444607,0.0986497,0
606916555585880063,0.0963491,0
606916555720097791,0.0948093,0
606916555854315519,0.0996014,0
606916555988533247,0.103528,0
606916556122750975,0.088917,0
606916556256968703,0.0904641,0
606916556391186431,0.0975615,0
606916556659621887,0.101716,0
606916556793839615,0.0996788,0
606916556928057343,0.108848,0
606916557062275071,0.105925,0
606916557196492799,0.0940677,0
606916557330710527,0.0984884,0
606916557464928255,0.106103,0
606916557733363711,0.0969159,0
606916557867581439,0.101019,0
606916558001799167,0.101336,0
606916558136016895,0.102214,0
606916558270234623,0.0943296,0
606916558404452351,0.103001,0
606916558538670079,0.0925188,0
606916558807105535,0.100152,0
606916558941323263,0.100612,0
606916559075540991,0.0945399,0
606916559209758719,0.102002,0
606916559343976447,0.0939827,0
606916559478194175,0.0990461,0
606916559612411903,0.0972881,0
606916559880847359,0.0933512,0
606916560015065087,0.097812,0
606916560149282815,0.0932231,0
606916560283500543,0.0970531,0
606916560417718271,0.089131,0
606916560551935999,0.0906148,0
606916560686153727,0.0968684,0
606916560954589183,0.0972151,0
606916561088806911,0.0964686,0
606916561223024639,0.0995314,0
606916561357242367,0.0976133,0
606916561491460095,0.0938342,0
606916561625677823,0.0981198,0
606916561759895551,0.0931193,0
606916563102072831,0.0996451,0
